10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,-0.21
10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,-0.23
10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,0.08
10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,-0.23
10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,0.43
10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,-0.4
10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,0.01
10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,0.22
10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,-0.06
10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,-0.08
10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,0.28
10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,0.44
10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,0.62
10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,-0.08
10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,-0.2
10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,0.39
1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,0.29
1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,0.44
1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,-0.04
1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,-0.21
1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,-0.02
1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,-0.33
1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,0.73
1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,-0.08
1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,0.12
1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,-0.52
1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,0.03
1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,0.5
1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,0.33
1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,0.16
2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,0.22
2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,0.41
2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,-0.35
2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,-0.17
2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,-0.1
2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,-0.52
2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,0.21
2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,0.58
2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,-0.23
2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,-0.57
2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,-0.13
2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,0.35
2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,0.1
10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,-0.31
10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,-0.32
10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,0.24
10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,0.04
10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,0.05
10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,-0.07
7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,-0.12
7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,0.58
7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,-0.2
7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,-0.29
7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,-0.01
7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,-0.24
7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,-0.05
7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,0.38
7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,0.06
7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,0.11
7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,0.28
7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,0.11
7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,-0.15
7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,0.53
9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,-0.38
9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,0.04
9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,-0.02
9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,0.46
9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,-0.06
9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,0.22
9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,-0.05
9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,0.29
9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,0.02
9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,0.05
9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,0.06
9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,0.08
9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,0.16
9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,0.03
7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,-0.13
7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,-0.07
7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,-0.16
7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,0.44
7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,-0.27
7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,0.29
7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,-0.28
7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,-0.35
7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,0.13
7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,0.2
7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,-0.31
7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,-0.07
7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,-0.06
7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,-0.16
8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,0.1
8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,-0.41
8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,0.08
8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,0.1
8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,0.04
8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,0.11
8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,0.2
8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,-0.05
8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,0.42
8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,0.06
8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,0.52
5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,0.19
5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,0.46
5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,0.21
5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,-0.27
5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,-0.41
5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,-0.02
5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,0.09
5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,0.39
5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,0.16
5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,-0.27
5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,0.11
5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,0.16
5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,0.21
5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,0.49
3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,-0.19
3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,-0.48
3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,0
3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,-0.38
3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,-0.34
3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,-0.27
3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,0.52
3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,-0.57
3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,-0.04
3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,-0.35
3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,0.03
3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,0.4
3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,0.26
3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,-0.32
4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,-0.05
4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,0.54
4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,-0.13
4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,-0.11
4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,-0.19
4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,0.06
4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,0.52
4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,0
4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,-0.41
4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,0.17
4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,0.5
4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,0.19
4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,0.2
4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,-0.29
4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,0.77
4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,0.09
4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,-0.15
4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,-0.41
4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,-0.49
4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,-0.18
4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,0.21
4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,-0.15
4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,-0.46
4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,0.3
4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,-0.22
4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,-0.24
4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,-0.29
4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,-0.15
7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,0.01
7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,0.35
7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,-0.07
7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,-0.24
7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,-0.05
7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,-0.08
7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,0.12
7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,0.43
7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,-0.01
7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,-0.19
7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,0.35
7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,0.24
9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,-0.25
9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,0.19
9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,0.26
9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,-0.01
9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,0.01
9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,-0.21
9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,0.45
9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,0.18
9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,0.09
9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,0.43
9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,-0.2
9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,-0.29
9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,0.33
6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,-0.04
6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,0.29
6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,0.05
6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,-0.06
6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,0.29
6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,0.16
6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,0.28
6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,0
6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,-0.47
6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,-0.15
6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,0.77
6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,0.83
6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,-0.12
6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,0.13
6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,0.07
6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,-0.02
6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,0.31
6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,-0.01
6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,0.09
6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,0.57
6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,-0.01
